Country Name,Country Code,year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
South Asia (IDA & IBRD),TSA,1976,NA,NA,NA,56.536075655869574,2702330,320670,15.077935817562008,77.3337598760247,474672.76829550334,71.60007805414241,96481.90939211,5.208222016999709,2.9888493613004234,34.33734492975552,46070409968.010544,NA,44.519965464683196,0.25973384146928863,NA,NA,38.45647083319182,163603649,1280.6477096475714,NA,45.8274655233467,14.826730009264274,NA,NA,NA,NA,NA,42.780528023047474,NA,NA,161.91008555138123,4779832.998046875,127751933,36.2608985900879,34.144052775730636,0.3652904376295596,NA,NA,1.413438503554543,819292545,NA,NA,NA,649918290,79.32676714768716,1.8674556558436706,NA,5144770
South Asia (IDA & IBRD),TSA,1977,NA,NA,NA,56.57624442328853,2704250,377778,17.74313693257873,77.36011110379246,484468.074465244,72.16118951341745,101676.77464747,5.593804924959393,7.711701630703288,35.36206392692161,54406079905.63249,NA,44.57017642395689,0.25397346158652584,NA,NA,38.18218973160777,182498369,1395.0046329638271,NA,49.63770426191817,14.42961299136522,NA,NA,NA,NA,NA,45.7909092955861,NA,NA,183.11960363245208,4779832.998046875,130824980,36.9160995483398,35.26917232505885,0.32820862770495945,NA,-776350,1.4155306268576138,838819925,NA,NA,NA,662072507,78.92903903250034,1.8701146262555426,NA,5144770
South Asia (IDA & IBRD),TSA,1978,NA,NA,NA,56.9009419599251,2719770,433298,20.184940185592367,77.37285093367271,491679.2638641627,72.4744200776792,105626.61386322,5.539747027352878,5.560865030854611,34.164307377403254,60389192572.31841,NA,44.93608878966395,0.25007168136677094,NA,NA,37.93069229049324,187826396,1426.488827640459,NA,51.46124705678895,14.06128814316361,NA,NA,NA,NA,NA,47.199249108745725,NA,NA,203.49106690532307,4779832.998046875,131671765,37.5623588562012,36.23960558864961,0.21339449314020126,NA,NA,1.4117648049120866,858901731,NA,NA,NA,674425737,78.52187441106577,1.8658424673115235,NA,5144770
South Asia (IDA & IBRD),TSA,1979,NA,NA,NA,56.86181925415767,2717900,489704,22.811200081983632,77.00581888268908,492598.8182049949,72.76656490386374,110896.17106976002,5.71406469863391,3.5778047569303437,32.36603046233307,64332338484.3046,NA,44.939854611609476,0.2442323485701907,NA,NA,37.69431331567954,171949768,1313.7844541489587,NA,49.07405692139263,13.723481509524255,NA,NA,NA,NA,NA,45.776096977839096,NA,NA,222.57478817167174,4779832.998046875,130885250,38.1898994445801,37.63348583969518,0.24067130143828128,NA,NA,1.4142753528757712,879510848,NA,NA,NA,686928716,78.10349540207717,1.853870383953037,NA,5144770
South Asia (IDA & IBRD),TSA,1980,NA,NA,NA,57.02667857043964,2725780,503006,23.377686891455394,76.30744747291173,491552.9380595081,72.87803578615025,111633.19398532002,7.690013553168636,2.11547894424643,32.482742145814406,77044934603.33582,NA,45.04299629045086,0.23905516561973447,NA,NA,37.45824739094123,189455094,1438.3812952546511,NA,50.71319854057825,13.418217440503902,NA,NA,NA,NA,NA,47.49355472395359,NA,NA,262.08500206200483,4779832.998046875,131714362,38.8067207336426,38.50871134250428,0.24327617022315193,NA,NA,1.479340387601269,900620572,NA,NA,NA,699517269,77.67058541834419,1.8325850567586457,NA,5144770
South Asia (IDA & IBRD),TSA,1981,NA,NA,NA,56.86621271309412,2718110,551059,25.716892462630497,75.8737552956726,498394.24039313785,72.63728105812066,115707.52565002,6.210746376206468,2.9108900691152204,31.42454230383453,79077110223.94572,NA,44.8576341657988,0.2324938270379777,NA,NA,37.20335054509964,197653453,1477.3971142176124,NA,53.771990005173016,13.140513473079734,NA,NA,NA,NA,NA,50.354658882597285,NA,NA,271.3225987070373,4779832.998046875,133785313,38.8039703369141,40.598361649013484,0.2257461608260496,NA,NA,1.5312250455174217,922226636,NA,NA,NA,712792036,77.29033277574517,1.8977039721945772,NA,5144770
South Asia (IDA & IBRD),TSA,1982,NA,NA,NA,57.35359377820836,2741406.0009765625,603638,27.875405323690813,75.36377088802509,496388.9525087512,72.3878006066109,119547.20029441999,5.489267483130027,NA,30.53030601094169,79567871842.89433,NA,45.333508552746146,0.22946427536133257,NA,NA,36.91154173163372,185821012,1436.5862042170277,NA,53.01984663073793,12.884172777684023,NA,NA,NA,NA,NA,50.374342740509825,NA,NA,274.1423642841043,4779832.998046875,129347461,40.0317916870117,42.70896482925337,0.27466044228081676,NA,-2671138,1.535200079793256,944315187,NA,NA,NA,727447980,77.03444675345564,2.056131839273249,NA,5144770
South Asia (IDA & IBRD),TSA,1983,NA,NA,NA,56.8524465826217,2717452.001953125,648248,30.424722464124212,75.02581674641286,502470.6590090182,73.01364188428032,126090.37632268001,5.385948587250606,3.2079288887748043,31.045906136708968,85598938877.50269,NA,44.78884514137839,0.2214264879114962,NA,NA,36.56969415141786,219474770,1631.7865372222668,NA,58.37450787338679,12.638240584205858,NA,NA,NA,NA,NA,55.42815180883249,NA,NA,283.4416146707891,4779832.998046875,134502072,40.6782302856445,44.942452727062275,0.20892222441471914,NA,NA,1.598172991215683,966836452,NA,NA,NA,742296365,76.77579423398488,2.0411610738131287,NA,5144770
South Asia (IDA & IBRD),TSA,1984,NA,NA,NA,57.31221151798094,2739427.998046875,716785,33.297517305846256,74.5395013818776,508107.2967678991,73.09596345702506,132511.44877904002,4.157334841861623,3.469734899412634,30.105962007971605,82550647352.60616,NA,45.219529664979405,0.21838500385565762,NA,NA,36.17314844776351,215643920,1613.6956413723026,NA,59.59851102513233,12.397117937306653,NA,NA,NA,NA,NA,56.41864630030394,NA,NA,275.5975685629323,4779832.998046875,133631441,41.3239898681641,47.05590806258175,0.20130049592390056,NA,NA,1.6027756624824385,989728215,NA,NA,NA,757288709,76.51481458981748,2.019724830526414,NA,5144770
South Asia (IDA & IBRD),TSA,1985,NA,NA,NA,57.20333744172004,2734223.9990234375,770154,35.861247533295746,74.28746467515782,509024.0704526683,73.59974559388534,136543.92540593,4.963105947799907,3.4790119095795577,28.77174203942183,85985181003.79327,NA,45.114212147256495,0.2128832012214095,NA,NA,35.71872595972204,218001227,1645.9769759867395,NA,60.783004785349,12.155581917647073,NA,NA,NA,NA,NA,57.69702361384535,NA,NA,292.8182415366219,4779832.998046875,132442488,41.9712715148926,49.39264223532732,0.1982841881986082,NA,NA,1.6065414844279657,1012942302,NA,NA,NA,772401206,76.2532283318137,1.9956057472395088,NA,5144770
South Asia (IDA & IBRD),TSA,1986,NA,NA,NA,56.85721658289092,2717680,833402,39.113816521253476,73.47046726063715,517974.1562956637,72.15394230344708,138209.36771085003,5.416310237051152,3.584526861125707,27.70834917896693,87696187099.36444,NA,44.763279404830314,0.20643880511462429,NA,NA,35.20913861633302,219973953,1657.6154805445337,NA,61.19965146188788,11.905525858601086,NA,NA,NA,NA,NA,58.91034604482511,NA,NA,303.09417988954846,4779832.998046875,132707638,42.6149101257324,51.3912686010999,0.19185738956106357,NA,NA,1.654241895737977,1036437892,NA,NA,NA,787588065,75.98989502208686,1.966187893290254,NA,5144770
South Asia (IDA & IBRD),TSA,1987,NA,NA,NA,57.18099360570503,2733156.0009765625,903898,42.22725308693744,71.98728126002283,510404.9133875868,71.76866976647351,134478.32197437002,4.218011331317117,3.9648615507354874,27.105832714065073,95297103561.99887,NA,44.970943584324,0.2027465278674352,NA,NA,34.6591469462613,209317040,1646.9058743820135,NA,60.30438675750642,11.647356442530029,NA,NA,NA,NA,NA,58.806828927122304,NA,NA,328.996027069148,4779832.998046875,127094952,43.2618293762207,52.99739311004926,0.15425939631438887,NA,-1914631,1.754873026615676,1060208539,NA,NA,NA,802845939,75.72528503073865,1.9372911650203974,NA,5144770
South Asia (IDA & IBRD),TSA,1988,NA,NA,NA,56.87399545264333,2718482.001953125,979553,46.05560603100115,71.11929737950682,522135.8269817446,72.30875944630807,146412.31505034998,3.8419284102149454,4.365431382912513,27.850219817541326,105106595099.80524,NA,44.685703462537006,0.19698783748682958,NA,NA,34.08455814237222,238479827,1806.0106193627855,NA,65.7861346592303,11.38106506735792,NA,NA,NA,NA,NA,63.40372409825693,NA,NA,345.6682279443258,4779832.998046875,132050701,43.9989204406738,54.97082652942852,0.20288545198434457,NA,NA,1.7571743622490537,1084281155,NA,NA,NA,818183616,75.45862191433825,1.910413474732664,NA,5144770
South Asia (IDA & IBRD),TSA,1989,NA,NA,NA,57.06994363948536,2727847.998046875,1176325,55.02018719147847,70.43656473636675,527503.9423073422,71.94420734162844,149435.14408962004,3.801853080013664,3.8898559416120664,26.99438394822516,102903922958.11238,NA,44.91847312166754,0.19365232678117333,NA,NA,33.49741128885963,259019537,1945.4989756842529,NA,70.31346650334453,11.106942587141665,NA,NA,NA,NA,NA,67.17118073814288,NA,NA,341.15248514699874,4779832.998046875,133137756,44.7494697570801,57.61292410709974,0.2533066895689331,NA,NA,1.7619862458461162,1108702403,NA,NA,NA,833710561,75.19696535678112,1.897733552269031,NA,5144770
South Asia (IDA & IBRD),TSA,1990,NA,NA,NA,56.90374538472032,2719903.9990234375,1261148,59.200377062528574,72.71984083206479,532291.5537158946,72.05393072734505,153134.09572202,4.771272421099029,4.045038853276415,26.91710265201414,110520430588.46736,NA,44.75750512408295,0.18873780908582144,NA,NA,32.90912345600095,253875462,1926.1390872772938,NA,71.50488358719774,10.828774374055662,NA,NA,NA,NA,NA,68.56391403838903,16.510767215755255,789187.099609375,359.24247379048035,4779832.998046875,131804018,45.4737091064453,60.051630606591466,0.24165627970152032,91.87298660125477,NA,1.8029918625863013,1133495196,3917486.9642907,1.6660085777093072,69492.1207543,849386664,74.93517976209137,1.880281207089098,2.054704106572163,5144770
South Asia (IDA & IBRD),TSA,1991,NA,NA,NA,56.94906079589572,2722070,1342687,63.11220892519718,71.97477352952829,532013.2800762134,71.59866418781078,158240.50190822003,2.860945378499048,3.2452889113885366,27.300561519971488,99510367864.64848,NA,44.69863279476543,0.1843964650628367,NA,NA,32.32945347724233,253336822,1961.3521609322968,NA,73.3422735194517,10.548845132283168,61.976013430936995,76.47096600018503,57.30422359834019,NA,NA,69.87975087181927,16.512949566983494,789291.4123535156,312.66614791277027,4779832.998046875,129163533,45.8564414978027,61.42104327288083,0.2748254337024149,89.55111708422858,NA,1.8760069658634677,1158655617,NA,NA,NA,865355188,74.68614273732123,1.8800064419189084,NA,5144770
South Asia (IDA & IBRD),TSA,1992,NA,NA,NA,56.754744424368305,2712782.001953125,1429365,67.54800045509657,71.5878145459702,531662.476363892,70.97722421318441,162458.66331378,2.528525880186208,3.718967062032277,26.697520147300256,103229507320.39334,NA,44.46082114912083,0.17946906613998712,NA,NA,31.763729265605306,261955633,2045.1343601902652,NA,75.27663441160799,10.274111832680015,61.84778916883941,76.4772425813674,57.13637138674228,NA,NA,72.31016288195774,16.51513130528499,789395.6958007814,324.91631936334005,4779832.998046875,128086360,47.1477088928223,63.74479062915704,0.23082579692891356,87.31371454448067,444901,1.9416787166660885,1184133314,NA,NA,NA,881760717,74.46464907322334,1.8958144849072056,NA,5144770
South Asia (IDA & IBRD),TSA,1993,47.0335501310218,35.12220293173345,NA,56.80416031549416,2715143.9990234375,1475183,69.71149162758852,71.20082757592202,534928.647076251,71.09702996054642,166457.76877609,2.302570100767407,3.5339824464100555,26.511825848166854,100944900685.20523,NA,44.456699676429224,0.1756382931444702,NA,NA,31.214126137823097,272154454,2100.118514407449,NA,77.75793977248641,10.009481349953885,61.60934709609757,76.21372215150184,56.868555428077805,NA,NA,75.20839669503103,16.51731357989738,789500.0048828125,315.00614141044224,4779832.998046875,129590499,48.1234893798828,66.46335798206614,0.19232544564481685,85.05664229376727,NA,2.0376862545651524,1209847786,NA,NA,NA,898216306,74.24209206827939,1.8662193362374495,NA,5144770
South Asia (IDA & IBRD),TSA,1994,45.54203830127465,31.702735700616255,NA,56.83589258914504,2712726.0009765625,1524766,72.14074196214605,70.67732259181597,537132.0755467392,70.51049574615338,172713.7511246,1.3467919426503376,4.339566026027271,26.111977439126537,113172394591.92479,NA,44.46886698101237,0.1717625256764495,NA,NA,30.68021496912841,271977998,2095.6635345733175,NA,79.51187876797448,9.757054551633452,61.4730117388917,76.11718307739399,56.6884112746245,NA,NA,77.06905013843763,16.54345642152632,789604.285888672,349.87308783257856,4772910,129781051,48.8950996398926,69.27091715442658,0.14756075432201568,82.78532440710478,NA,2.069743615689996,1235693869,NA,NA,NA,914623788,74.01702076740742,1.82667380790123,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,1995,47.263399473480575,33.83754517037134,NA,56.81833510472385,2711887.998046875,1676316,79.47970522134834,70.09191038936235,539939.761112967,70.28078314929547,178137.09115551,1.5948948653449833,4.096584101090325,24.60170774795221,118911220114.20569,NA,44.375485804503306,0.16788384235965262,NA,NA,30.162191043672426,275072671,2127.860037379133,NA,82.01985200451837,9.519675819966503,61.07186029226213,75.90790946753407,56.24793284244001,NA,NA,79.73049531990198,16.545641989356994,789708.60107421875,380.3637467703116,4772910,129271056,49.6832695007324,72.81013531179465,0.14662315611105414,80.51724414497372,NA,2.1210540317068878,1261587756,NA,NA,NA,930920866,73.78962431782747,1.781834040817671,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,1996,48.44665620897523,35.32014783241415,NA,56.76788374387952,2709480,1841033,87.63881649255845,69.78514090910463,544733.804443177,70.58155448075323,183220.25697155,2.781286787989907,3.3222601067364237,25.090507319721326,131903946523.06471,NA,44.19955540749773,0.16385584575354362,NA,NA,29.655635463902446,285647203,2189.5341262607653,NA,84.73151262868134,9.298765617413087,60.68682695857907,75.62508434807695,55.80216913557271,NA,NA,82.44614474996594,16.547827506036345,789812.9138183594,407.76170255403485,4772910,130462254,50.4807891845703,75.22838252979648,0.15743271320880958,78.16233068057296,NA,2.2404570796432366,1287476190,NA,NA,NA,947036118,73.55756358346557,1.7311086891031096,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,1997,49.91962952446876,36.7709989517456,NA,56.97304164447109,2719272.001953125,2001870,94.77976711341397,69.25935797944429,545303.3944263016,70.29174461060349,187592.73495266,2.1013293464038934,3.7654310774364275,24.329324815158337,134670083931.11052,NA,44.439094818219516,0.16149875140579775,NA,NA,29.153860806086495,290637380,2228.6278193158946,NA,86.1712090493,9.093477807037042,60.16293483309034,75.1804064745495,55.21569961099222,NA,NA,84.70486422783978,16.550012357748603,789917.1948242189,419.3302843314606,4772910,130410741,51.2822685241699,77.93060729439865,0.15898728616355853,75.81860979640949,-2726443,2.2448359599334324,1313346377,NA,NA,NA,962976709,73.3223713919249,1.683208348343058,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,1998,53.93113621364161,41.40831081885561,NA,57.00283472815195,2720693.9990234375,2162122,102.35376706413467,69.04769837993796,546406.5501911546,70.4444005878951,191030.18586836997,1.6781126109588285,3.5800318450548656,24.362358105238417,136632019072.66289,NA,44.44502412525194,0.15840178550300263,NA,NA,28.653348757870795,299604145,2276.4817171916666,NA,88.04292215679051,8.90192985224758,59.87366780989342,74.94297693370154,54.87804730417966,NA,NA,86.66143439413341,16.55219570049705,790021.4038085939,416.9930171282271,4772910,131606532,56.162181854248,80.21975841269982,0.26325408119788196,73.3983050016258,NA,2.2762423768836535,1339202708,NA,NA,NA,978775258,73.08641556105562,1.6405951309462097,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,1999,57.68271750406643,45.425630941505574,NA,57.02550437734134,2721776.0009765625,2321905,110.2113943439725,67.72078209479153,554051.2613076584,73.3640787255552,197597.905411,1.4328956727476856,3.6295359018638824,23.227589102035708,139907671183.06226,NA,44.330481802997284,0.15499990554487905,NA,NA,28.152523990718215,313256347,2353.2561688711608,NA,92.73433571999142,8.72425354925048,59.387548600232826,74.68207064082941,54.31662903377774,NA,NA,90.87805395715402,16.55438055220931,790125.6848144532,438.32529682295433,4772910,133117507,56.9161682128906,83.39611829604176,0.20032405704776737,71.01887714361334,NA,2.402978475803701,1365067928,NA,NA,NA,994492149,72.85294237808068,1.6057711789849947,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,2000,57.18357164672236,45.10642650309578,NA,56.97659463294609,2719641.0009765625,2445122,116.17823560435801,67.88804541377954,549464.248261504,72.16093446473616,191014.60589922004,1.4095572769621803,3.568104678201236,22.133070761162948,141486424039.08624,NA,44.28440939735108,0.15196922833378823,NA,NA,27.654490206434776,316953268,2375.5867029029673,NA,91.4892708049797,8.560503362320166,58.871412888611275,74.29105120280123,53.72591760956472,NA,NA,90.87362078031774,16.55535210736478,790230,453.2376044231922,4773260,133421272,57.6893501281738,85.15374014235196,0.22399482523236483,68.67530173038568,NA,2.4105328430619997,1390946064,3917486.9642907,1.6660085777093072,69492.1207543,1010086912,72.61869737618453,1.5681132340442474,1.9679323816330132,5137846.999511719
South Asia (IDA & IBRD),TSA,2001,54.96747727383117,42.45287737679528,NA,56.935930579939075,2717700,NA,NA,67.1171540095476,549195.5294882995,75.40815119810902,194220.19493412,1.1868059793025658,4.123129981085729,21.9307771813014,143066142262.501,NA,44.203751733616016,0.14892192327891265,NA,NA,27.161031464775974,320112385,2460.08242950942,NA,92.84555034149548,8.410353540028284,58.29760105826294,73.77282294777044,53.098989128849446,NA,NA,92.76334270806446,16.630924501194222,793837.2668457031,455.85813649781727,4773260,130123982,58.1300392150879,87.66264129575197,0.24902429083810618,66.36703358830012,NA,2.4888650523960565,1416822959,NA,NA,NA,1025021275,72.34646143771305,1.4785225729169582,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,2002,60.64182043276174,49.41034434639589,NA,56.92000854761735,2716940,NA,NA,66.48211635180446,547033.5035707474,75.05387587106235,188823.70572371,1.1105348162294606,3.531936957645802,20.059568958957335,136586616817.46056,NA,44.19788572170801,0.14623704220739944,NA,NA,26.672066124513854,287090515,2304.80666281587,NA,85.40256615267424,8.27159417071678,57.52504794590084,73.05968562598237,52.26238646277077,118.14142569210449,99.76452826969019,87.90215283468135,16.70649860846708,797444.6154785157,469.71218146942624,4773260,124561239,59.2120780944824,90.01755459147199,0.24827929412311484,64.18310144062728,-4485954,2.5068820889706407,1442644058,NA,NA,NA,1038823510,72.00830333099948,1.3465315634546187,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,2003,62.310995945319014,51.37363694141752,NA,56.874127954479754,2714750,NA,NA,66.00993717299532,555073.0112266887,75.3057441476028,195921.50775226994,1.1382365834717203,3.655596049037029,19.983940460023366,158490925051.0656,NA,44.072185466536496,0.14327079005704912,NA,NA,26.187116250776356,320532457,2466.682172185027,NA,95.673285758919,8.14198516817355,56.849600149456194,72.53271510372483,51.49497074057983,123.5365189679106,102.48545406145422,95.55266132227621,16.782071079017864,801051.8859863281,538.7111363572171,4773260,129942890,60.101001739502,92.08046451317905,0.2671708213387973,62.061693429548576,NA,2.602414282900994,1468324422,NA,NA,NA,1052316232,71.66782871660226,1.2988464229116232,NA,5137846.999511719
South Asia (IDA & IBRD),TSA,2004,62.513614442716616,51.419774332701955,NA,56.74790536288295,2707770,NA,NA,65.45777380122638,554058.1980575507,75.27594837600712,201008.76938471998,1.2702727562501266,3.4275953023563437,18.477003336343422,170635648192.70343,NA,43.8662102741754,0.14012378282095397,NA,NA,25.700194256057483,312052249,2436.434565871299,NA,94.32148743476723,8.019082093255829,55.43663420707214,71.50596552588559,49.89869856542237,125.24111005727639,112.11820687875935,94.69758397660888,16.863591057213924,804659.2321777345,613.9477974010604,4771576.999511719,128076190,60.8724517822266,95.83491294845359,0.3557797300436256,59.99609200844002,NA,2.671234269363004,1493757846,NA,NA,NA,1065387999,71.3226713060833,1.2421899997832497,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2005,64.66528408786175,54.015094535078276,NA,56.71625964072119,2706260,NA,NA,65.20759906729413,562044.0312452429,75.0320436037049,201361.39306566998,1.337602276493959,2.6421538594679594,18.253680080680972,192831948098.19272,NA,43.775883742707066,0.13752405525372072,NA,NA,25.20264181401439,331338919,2530.6532170090595,3.5714285714285716,100.57202111477207,7.900377621601024,54.59320386380124,70.82799808356306,48.95031503859956,136.23489352358914,124.28510149368059,100.37825597691885,16.939190106460575,808266.4990234375,691.6926144325539,4771576.999511719,130931400,60.6429290771484,99.41999201303148,0.7805023746206727,57.98553879149028,NA,2.7364118825570958,1518861552,NA,NA,NA,1077998859,70.97413573941333,1.1836870709860676,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2006,65.7731972427809,54.919463215054684,NA,56.67748839171506,2704410,NA,NA,64.79605315870417,565106.9480673973,74.9142528738216,204423.94858355,1.7001922480162166,2.2817108152265204,17.39879194193435,209066928425.04248,NA,43.61667013323875,0.13482693566607143,NA,NA,24.68224784063883,333740735,2552.7022567420645,3.375,105.23681405329684,7.782988288317743,53.64899996146349,70.21320241619742,48.03121690211532,152.86078085991934,131.39404469241595,104.83445098168944,17.01831139597009,812041.8322753906,774.8637935994913,4771576.999511719,130739044,60.8131103515625,104.12871903989111,0.9519599185457537,56.10447075938154,NA,2.8583212640514035,1543610696,NA,NA,NA,1090131408,70.6221725108926,1.1254695585906944,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2007,67.63663535035977,57.51521731167562,NA,56.57165336064426,2699360,NA,NA,64.33284909881829,570963.6358214192,74.64632280296105,207396.67396024003,2.0067257556904794,2.51778874280891,17.36383013549732,261444354430.0191,NA,43.421975590932284,0.13213704246309604,NA,NA,24.135053400823537,357646304,2702.766335220595,3.375,114.23017533356666,7.664939229210444,52.670008155639316,69.59524132656794,47.073618486320655,166.23892249211227,134.69827159532727,113.06113168692087,17.097428899224823,815816.98486328125,959.3051361879047,4771576.999511719,132324895,61.7144813537598,109.78522675718482,1.6180023423247565,54.1756543670438,-8781410,2.95242013326088,1568003159,NA,NA,NA,1101778773,70.26636178586934,1.0684367879436394,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2008,69.63570587716917,59.84550818354921,NA,56.48222799618914,2695092.9998779297,NA,NA,63.812251167787,575416.3647787055,74.59488787044506,209724.08582471998,1.721541385643717,2.198561409454684,17.448028509359506,267819888034.56265,NA,43.29302451184151,0.1297579121539877,NA,NA,23.5674419685222,367521029,2747.0580701206736,3.375,116.36864968305923,7.547981705015661,51.664467985973445,68.58659504214206,46.18604985617863,180.30874403439176,143.77971787622957,116.26235143737338,17.176550111985932,819592.3144531251,959.461197097627,4771576.999511719,133787733,63.6383514404297,113.38776794693415,2.036116332857302,52.183324078146754,NA,3.0034724372376833,1592010819,NA,NA,NA,1112927344,69.90702135318718,1.0118701932915144,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2009,72.07529564018667,61.96972622080233,NA,56.517792760673586,2696790,NA,NA,NA,NA,NA,NA,1.3091267794837242,2.162627431288003,17.422772360836028,293754175387.9828,NA,43.242936249611965,0.12771459369062488,NA,NA,22.987246513967598,357234495,2738.620682030596,3.4375,113.47334197614101,7.432747005436395,51.33266742940898,68.24136944348142,45.99032236524557,178.95044178626742,157.75901559099918,114.81828517405954,17.255669764196078,823367.5695800782,1041.9943939554837,4771576.999511719,130442066,64.3376922607422,117.23208810958036,0.9001195937509977,50.2915424790546,NA,3.092688224775604,1615610198,NA,NA,NA,1123593161,69.54605521238916,0.9583569904631588,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2010,73.15153743669005,63.88713634606166,NA,56.42597825156067,2692409.0000009537,NA,NA,NA,NA,NA,NA,2.0605733398244133,2.4450304986190905,17.58105830601304,360804338566.13666,NA,43.06071137898335,0.12537734068517134,NA,NA,22.412984791796767,372854930,2802.5836440146477,3.4375,122.76295430691141,7.3248157812389,50.52179947310546,67.5971450620647,45.23484269653604,170.3645578723461,166.44143234447344,122.03143450566417,17.334791002539987,827142.900390625,1257.4994394643727,4771576.999511719,133040991,66.0190124511719,121.9916159567424,1.3797875987488495,48.34747000550776,NA,3.183936883167386,1638792934,3917486.9642907,1.6660085777093072,69492.1207543,1133760097,69.18263275028924,0.9048591921787335,1.9347947412507878,5136163.9990234375
South Asia (IDA & IBRD),TSA,2011,67.01536938245063,55.13929498791083,NA,56.59095517078942,2700281.0007333755,NA,NA,NA,NA,NA,NA,1.9419486379559172,2.402581949578532,17.880578692339544,405728178331.6909,NA,43.196368825088115,0.12405087638246007,NA,NA,21.86600039408573,397312059,2975.3095174686355,3.375,131.42516612590697,7.226913991890287,48.49888425248033,64.95762823388543,43.560309768213344,172.22909233360147,168.21152100048494,129.0139461562154,17.36331999744301,828504.1833496094,1367.3131379374881,4771576.999511719,133536190,66.5131912231445,126.48771430010856,1.1887980184177869,46.47964410695414,NA,3.2209477091734606,1661534412,NA,NA,NA,1143403329,68.81610882609093,0.8505531307299066,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2012,77.1564728335734,68.53465295881446,NA,56.600469824403596,2700734.999756813,NA,NA,NA,NA,NA,NA,1.9961239415294179,2.3501688550988313,17.385045790898484,399272027805.24896,NA,43.11323070299295,0.12217873832221089,NA,NA,21.363668920653783,402646922,3060.9091892611073,3.4375,133.08350112902664,7.145092994042995,46.81831485329919,62.63528972554664,42.23122634791403,165.0813199160486,153.74008355646043,131.84865477290361,17.391849043511634,829865.46875,1364.4164031999874,4771576.999511719,131546224,67.2677764892578,130.8436018495717,0.6521485703580453,44.62953783977562,-7680665,3.314711258193474,1683747130,NA,NA,NA,1152344627,68.43929273599474,0.7819898519816064,NA,5136163.9990234375
South Asia (IDA & IBRD),TSA,2013,77.79985489020095,69.4916609600795,NA,56.66564743759769,2703844.999756813,NA,NA,NA,NA,NA,NA,1.9892754194722115,2.374765607393596,17.579827445406845,413631924166.2084,NA,43.14990620880956,0.12070375991741898,NA,NA,20.916380279966486,409474455,3089.0162985751126,3.375,138.4095104301734,7.0811597537103514,46.141980053231876,62.09535992852353,41.53268150574987,156.37031002898334,150.71541712658052,136.86440572325395,17.420379701296824,831226.8310546875,1381.8566265977395,4771576.999511719,132558416,68.0131072998047,134.69458366719368,0.7519668364774678,42.75728440210181,NA,3.351596338329037,1705772050,NA,NA,NA,1160872625,68.05555432356861,0.7400562123677901,NA,5136163.9990234375
